word,ham_prob,spam_prob
(30%),8e-05,0.0
(32/f),0.0,0.0015
(468960603469).,8e-05,0.0
(4mb),0.0,0.00021
(589444062802).,8e-05,0.0
(6171-m),0.0,0.00011
(7:30-8pm),0.0,0.00043
(834113070496),8e-05,0.0
(938545166245589),8e-05,0.0
(938545705736573)#200,8e-05,0.0
(9pm-7am),0.0,0.00064
(again),0.00028,0.0
(alaipayuthe)',0.00052,0.0
(amen).rememba,0.00016,0.0
(an,0.00028,0.0
(and,0.00024,0.0
(ayileka,8e-05,0.0
(badero,8e-05,0.0
(bank,0.0,0.00161
(book,0.0,0.0014
(but,0.00024,0.0
(capital,8e-05,0.0
(career,0.00028,0.0
(come,0.00024,0.0
(david,8e-05,0.0
(dawodu,8e-05,0.0
(different,8e-05,0.0
(dir.,8e-05,0.0
(esther,0.00016,0.0
(federal,0.0,0.00043
(flight,8e-05,0.0
(flights,0.0,0.00505
(gal.4:19,0.00016,0.0
(gensis,8e-05,0.0
(get,0.0,0.00075
(getting,0.00028,0.0
(grace,0.00032,0.0
(he's,0.00028,0.0
(henry,0.0,0.00075
(host,0.0,0.00021
(i,0.00024,0.0
(ige,8e-05,0.0
(isioye,0.00016,0.0
(kadeem),0.00028,0.0
(long,0.00052,0.0
(marriage)program,0.00028,0.0
(mob,0.0,0.00075
(mon,0.00032,0.0
(monday),8e-05,0.0
(more,0.0,0.00086
(n25),0.0004,0.0
(n60),0.0004,0.0
(nat,0.0,0.0015
(no,0.0004,0.0
(not,0.00024,0.0
(noun):,0.0,0.00043
(ntn3g),0.00032,0.0
(nurungu,4e-05,0.0
(ogana,8e-05,0.0
(olanrewaju,8e-05,0.0
(olowu,8e-05,0.0
(oluwole,8e-05,0.0
(onnukoodi)',4e-05,0.0
(or,0.00056,0.00011
(oru,0.00141,0.0
(paytm)customer,0.0,0.00054
(pfaith),0.00032,0.0
(pg/12/0680,8e-05,0.0
(preferably,0.00052,0.0
(prov.19:23),0.00016,0.0
(quizclub,0.0,0.00064
(ranju),0.00028,0.0
(ready,0.0,0.00011
(remix),0.0,0.00043
(saw),0.0,0.00021
(send,0.0,0.00064
(sent,0.0,0.00043
(std,0.0,0.0043
(sun.,0.00016,0.0
(tag,0.0,0.00011
(that,0.00028,0.0
(thirupathe)',4e-05,0.0
(to,0.0,0.00086
(txt,0.0,0.00064
(wednesday)at,8e-05,0.0
(you,0.00028,0.0
(£4.50),0.0,0.0014
(¯`v´¯),0.00032,0.0
(…),0.00024,0.0
),0.00056,0.0014
*,0.0098,0.00097
**,0.0,0.00021
*****,0.0,0.00064
***********,0.0,0.00236
***************,0.0,0.00075
******0220the,8e-05,0.0
******1594amt:,0.00032,0.0
******2491amt:,0.00064,0.0
******6575amt:,0.00016,0.0
******7609amt:,0.00024,0.0
*****up,0.0,0.00161
**321,0.0,0.00021
**free,0.0,0.00075
*0805*25#,0.0,0.00064
*0km,0.0,0.00021
*102#,8e-05,0.0
*108*11#,0.0,0.00021
*121#,0.00016,0.00021
*127*01*recipient,0.0,0.00021
*127*02*recipient,0.0,0.00021
*131#,0.0,0.00021
*131*210#.,0.0,0.00086
*131*recipient,0.0,0.00021
*135*6#,0.0,0.00021
*141*11*2#,0.00032,0.0
*142#,0.0,0.00193
*160#,0.0,0.00043
*170*40#.,0.0,0.00021
*200#,0.0,0.00021
*223*pin#,0.0,0.00043
*228#,0.0,0.00043
*229*0#,0.00056,0.00064
*229*1#,0.0,0.00043
*234*2900#,0.0,0.00011
*244#,0.0,0.0058
*244#.,0.0,0.00064
*244*8#,0.0,0.00064
*259#,0.00032,0.0
*2bhk-19.63,0.0,0.00011
*302*amount#,0.0,0.00064
*321#¿,0.0,0.00021
*345#,0.00064,0.0
*365*1#,8e-05,0.00021
*3bhk-25.46,0.0,0.00011
*410#,0.0004,0.00086
*410*8#,0.0,0.00043
*437#,0.00048,0.0
*440*16#,0.0,0.00021
*460*3#,8e-05,0.0
*499*3#,0.0,0.00021
*500#,0.0,0.00193
*500#.,8e-05,0.0
*510#,0.0,0.00043
*522#,0.00024,0.0
*559#,0.0,0.00086
*559*2#,0.0,0.00021
*559*4#,0.0,0.00043
*585*4*1#,0.0,0.00064
*5995*2#,0.0,0.00129
*600#,0.0,0.00086
*606#,0.0,0.00064
*662#,8e-05,0.0
*665*8#,0.0,0.00021
*678#,0.00016,0.0
*678*12#,0.00032,0.0
*678*15#,8e-05,0.0
*700*5#,0.0,0.00021
*700*6*1#,8e-05,0.0
*710#,8e-05,0.00021
*737*1*amount*acc,8e-05,0.0
*737*1000#,0.00024,0.00021
*737*amount#,0.00032,0.00021
*777#,0.0,0.00021
*786*10#,0.00064,0.0
*828#,0.00024,0.0
*845#.,0.0,0.00043
*885*pin#,0.0004,0.0
*885*rechargepin#,0.00056,0.00043
*9,0.00205,0.0
*903#,0.00032,0.00043
*919*amount#,0.0,0.00021
*990#,0.00016,0.0
*991#,0.00016,0.0
*a,0.00024,0.0
*adoring,0.00024,0.0
*best,8e-05,0.0
*billing,0.0,0.00075
*childish,0.00028,0.0
*commercial,0.0,0.00011
*covers,0.00028,0.0
*deep,0.00028,0.0
*devouring,0.00052,0.0
*didn't*,0.00024,0.0
*exposes,0.00028,0.0
*grins*,0.00289,0.0
*have,0.00048,0.0
*hugs*s.,0.00016,0.0
*i'm,0.00084,0.0
*i*,0.00024,0.0
*kiss*,0.0008,0.0
*kisses*,0.00044,0.0
*laughs*,0.00024,0.0
"*laughs*""",4e-05,0.0
*loving,0.001,0.0
*missing,0.00052,0.0
*nr,0.0,0.00011
*number,0.00052,0.0
*original,0.0,0.00011
*passionate,0.00028,0.0
*phews*,0.00024,0.0
*possessive,0.00024,0.0
*pouts*,0.0008,0.0
*pushes,0.00028,0.0
*sec-15,0.0,0.00011
*sent:date,0.00052,0.0
*sighs*,0.00125,0.0
*sips,4e-05,0.0
*smacks,0.00024,0.0
*smiles*,0.00072,0.0
*snuggles,0.00024,0.0
*stomps,0.0008,0.0
*teasing,0.00052,0.0
*turn*,0.0,0.00064
*valid,0.0,0.00011
*wait,8e-05,0.0
"*wait,u",0.00072,0.0
*whatsapp,0.00016,0.0
*whispers*,0.00024,0.0
*wicked,0.00028,0.0
+,0.00366,0.02492
+123,0.0,0.00129
+229,8e-05,0.0
+234,8e-05,0.0
+2348038057564,8e-05,0.0
+23480xxxxx97,8e-05,0.0
+2348xxxxxx31.,8e-05,0.0
+2348xxxxxx43,8e-05,0.0
+2693905019,8e-05,0.0
+2693905451,8e-05,0.0
+41742790410,0.0,0.00021
+41799771870,0.0,0.00043
+41799772924,8e-05,0.0
+447797706008,0.0,0.00011
+447797706009,0.0,0.00161
+449071512431,0.0,0.00064
+78xxxxx34,8e-05,0.0
+cheer,0.00028,0.0
+get,0.00028,0.0
+std,0.0,0.00129
+£400,0.0,0.00075
",",0.00217,0.0
",as",0.00024,0.0
",bug",0.00024,0.0
",i",0.00024,0.0
",kerala",0.00024,0.0
",lifeproof,",0.00024,0.0
",not",0.00024,0.0
-,0.01225,0.04962
-),0.0,0.00064
--0051107421--gtb,8e-05,0.0
--oomighty@yahoo.com,0.00016,0.0
--unaab,0.00024,0.0
-4.29am,0.0,0.00021
-8th,0.00032,0.0
-?,0.0,0.00086
-any,0.0,0.00011
-apples&pairs&all,0.00076,0.0
-bedbug,0.0,0.00011
-call,0.0,0.00075
-cockroach,0.0,0.00011
-dan,0.0,0.00021
-first,0.00016,0.0
-health,0.0,0.00011
-illuminatti,8e-05,0.0
-message,0.0,0.00172
-molue,0.0,0.00021
-msg,0.0,0.00064
-no,0.00024,0.0
-pls,0.0,0.0014
-rats,0.0,0.00011
-shakespeare-,0.00024,0.0
-shannon,0.0,0.00021
-start,0.00016,0.0
-sub,0.0,0.00161
-termite,0.0,0.00011
-the,0.00024,0.0
-tho,0.00024,0.0
-u,0.00024,0.0
-via,0.00028,0.0
-vivekanand-,0.00024,0.0
.,0.06487,0.0131
..,0.00458,0.0
"..""",4e-05,0.0
...,0.04133,0.00086
...*deep,0.00024,0.0
...*grins*...,0.00028,0.0
...*kiss*,0.00024,0.0
....,0.00137,0.0
.....,0.0012,0.0014
.........,0.0002,0.0
......forward,0.00028,0.0
.....i'm,0.00016,0.0
....my,0.00028,0.0
....photoshop,0.00028,0.0
....u'll,0.00016,0.0
...call,0.00016,0.0
...can,8e-05,0.0
...hapi,0.00016,0.0
...i,4e-05,0.0
...sory,0.00016,0.0
...they,0.0,0.00011
..?,0.00024,0.0
..i,0.00036,0.0
..it,0.00028,0.0
..keep,4e-05,0.0
..now,0.00028,0.0
..shiny,0.00028,0.0
..then..what,4e-05,0.0
..to,0.0,0.00011
..ur,0.00016,0.0
..water.?,0.00024,0.0
..will,0.00024,0.0
.12000,8e-05,0.0
.150ppermesssubscription,0.0,0.00011
.4,0.0,0.00021
.@,0.00072,0.0
.@twitter's,0.0,0.00021
.acct,8e-05,0.0
.after,0.00028,0.0
.be,0.00052,0.0
.by,0.00028,0.0
.call,0.00028,0.0
.cost,0.0,0.00021
.dial,0.0,0.00021
.done,8e-05,0.0
.dont,0.00028,0.0
.enjoy,8e-05,0.0
.g.0907it01999courses.1.operating,8e-05,0.0
.gud,0.00048,0.0
.have,8e-05,0.0
.hope,8e-05,0.0
.i,8e-05,0.0
.irritating,0.00024,0.0
.it,8e-05,0.0
.its,0.00016,0.0
.joker,0.00028,0.0
.kindly,8e-05,0.00086
.lovable.,0.00024,0.0
.nt,0.00028,0.0
.please,0.00028,0.0
.pls,0.00048,0.0
.recharge,0.0,0.00129
.so,0.00028,0.0
.terry,4e-05,0.0
".terry""",0.00024,0.0
.try,0.0,0.00021
.will,4e-05,0.0
.•*¨`*•.,0.00016,0.0
.•*¨`*•.wishing,0.00016,0.0
.•*¨`*•✿.,0.00016,0.0
.……………,0.00016,0.0
/,0.00024,0.00107
/-,0.00028,0.0
/30,0.0,0.00043
/30days,0.0,0.00107
/7,0.00056,0.0
/or,0.00016,0.0
/oz,0.00028,0.0
/ramadan,0.0,0.00021
0,0.0,0.00269
0%,0.0,0.00118
0.00;,0.0,0.00021
0.00mb,0.0,0.00021
0.1%!,0.0,0.00118
0.52mb,0.0,0.00021
0.94,8e-05,0.0
00000,0.0,0.00021
0032813486.,8e-05,0.0
0032819110,8e-05,0.0
0036154449,8e-05,0.0
0046655614.,8e-05,0.0
0049262554,8e-05,0.0
0050964333name:,8e-05,0.0
0050967585,8e-05,0.0
0082,8e-05,0.0
008704050406,0.0,0.0015
0089(my,0.0,0.00075
00:16.,0.0,0.00043
00:30am,0.0004,0.0
00xxxxxx10,8e-05,0.0
00xxxxxx20,0.0,0.00021
00xxxxxx33,0.00016,0.0
00xxxxxx33gtb,0.00016,0.0
00xxxxxx36,0.00016,0.0
00xxxxxx59,8e-05,0.0
00xxxxxx80,8e-05,0.0
00xxxxxx89,8e-05,0.0
01,0.0,0.00086
01-07-2014,0.0,0.00043
01-2712005-7/email,0.0,0.00021
01-jan-2014,0.00016,0.0
01-jun-2014,0.00032,0.0
010316.,8e-05,0.0
010330,8e-05,0.0
010376,0.0,0.00021
011-46592191,0.0,0.00011
0112557059,8e-05,0.0
0114606999,8e-05,0.0
0119904872...adedotun,0.00016,0.0
0121,0.0,0.0015
01223585236,0.0,0.00075
01223585334,0.0,0.0015
0125698789,0.00024,0.0
0130567609,0.00048,0.0
014604400,0.0,0.00021
014607700!,8e-05,0.0
0153461142bank:,8e-05,0.0
016,8e-05,0.0
0160158165,0.00016,0.0
019496,0.0,0.00021
019803,0.0,0.00021
01:24.,0.0,0.00021
01:28.dial,0.00016,0.0
01:35.,0.0,0.00043
01may-31may,0.00032,0.0
01xxxx23,8e-05,0.0
01xxxxx01,8e-05,0.0
01xxxxx09,8e-05,0.0
01xxxxx38,8e-05,0.0
01xxxxxx09,0.00048,0.0
01xxxxxx09.,8e-05,0.0
01xxxxxx19,8e-05,0.0
01xxxxxx28,8e-05,0.0
01xxxxxx42,0.00016,0.0
01xxxxxx42bank:,8e-05,0.0
01xxxxxx47,8e-05,0.0
01xxxxxx69,0.00016,0.0
01xxxxxx74,0.00016,0.0
01xxxxxx94,0.00016,0.0
01xxxxxx99,0.00016,0.0
01xxxxxxxxxxx13,8e-05,0.0
02,0.0,0.00086
02/03/2016.to,0.0,0.00021
02/06/03!,0.0,0.00258
02/09'centenary,0.0,0.00021
02/09/03!,0.0,0.00118
02/aug/2014,0.0,0.00021
0207,0.0,0.00107
0207-083-6089,0.0,0.00215
02072069400.,0.0,0.00064
02073162414,0.0,0.00215
02085076972,0.0,0.00075
021,0.0,0.0015
026077,0.00016,0.0
03-07-14,8e-05,0.0
03-27-31,0.0,0.00011
03/02/2016.,0.0,0.00043
03/08/14,0.0,0.00043
03/09'centenary,0.0,0.00043
03/09/14,0.0,0.00043
03/09/2014,0.0,0.00043
030100,0.0,0.00021
031051,0.0,0.00021
032113,0.0,0.00021
03216837293,0.0,0.00011
0327884425,0.0,0.00011
034324,0.0,0.00043
03:01.,0.0,0.00021
03:05,8e-05,0.0
03:57:20,0.00016,0.0
04-jun-2014,0.00016,0.0
04/09/2014,0.0,0.0015
041249,0.0,0.00021
041477,0.0,0.00021
04:31.,0.0,0.00021
04:33.,0.0,0.00021
05-06-14,8e-05,0.0
05-mar-2014,0.00016,0.0
05/08/2014,0.0,0.00021
05/09/2014,0.0,0.00064
05/jul/2014,0.0,0.00021
05/sep/2014,0.0,0.00021
050703,0.0,0.0014
0578,0.0,0.00161
05:21:56,0.00016,0.0
05:53:27,0.00016,0.0
06-jun-2014,0.00016,0.0
06.,0.0,0.00086
06.05.05,0.0,0.00075
06/02/17,0.0,0.00011
06/06/14,8e-05,0.0
06/08,8e-05,0.0
06/08/14,0.0,0.00043
06/11/04,0.0,0.0014
06:02:08,0.00016,0.0
06:03:53,0.00032,0.0
06:06:31,0.00016,0.0
07/07'centenary,0.0,0.00021
07/11/04,0.0,0.0014
0700,8e-05,0.0
07003000000,0.0,0.00021
07008009200,0.0,0.00075
"07008009200""",0.0,0.00011
0701,8e-05,0.0
07030956145.,0.00016,0.0
07032813890!,8e-05,0.0
07033098551,0.0,0.00021
07034386541,0.00024,0.0
07034947501,8e-05,0.0
07037206811avail,8e-05,0.0
07040105334sfcpl,0.00016,0.0
07046744435,0.0,0.0015
07062374635,8e-05,0.0
0706xxxxx53,8e-05,0.0
07090201529,0.0,0.00075
"07090201529""",0.0,0.00011
07090298926,0.0,0.00064
07099833605,0.0,0.00064
070xxxxx03.,8e-05,0.0
070xxxxx53,8e-05,0.0
070xxxxxx07,8e-05,0.0
070xxxxxx13,8e-05,0.0
070xxxxxx14,8e-05,0.0
070xxxxxx17,0.0,0.00021
070xxxxxx43,8e-05,0.0
070xxxxxx62name:,8e-05,0.0
070xxxxxx860,8e-05,0.0
070xxxxxxx90,0.0,0.00021
07123456789,0.0,0.0014
072,8e-05,0.0
0721072,0.0,0.00075
07732584351,0.0,0.00129
07734396839,0.0,0.0014
07734396840,0.0,0.00011
07742676564,0.0,0.00011
07742676969,0.0,0.00269
07753741225,0.0,0.00064
0776xxxxxxx,0.0,0.0015
07786200117,0.0,0.0015
"07786200117""",0.0,0.00011
077xxx,0.0,0.00075
078,0.0,0.00075
07801543489,0.0,0.00075
07808,0.0,0.00064
07808247860,0.0,0.0014
07808726822,0.0,0.00075
07815296484,0.0,0.00064
07821230901,0.0,0.0015
"07821230901""",0.0,0.00011
078498****7,0.0,0.00075
0789xxxxxxx.,0.0,0.00075
07946746291/07880867867,0.0,0.00064
"07946746291/07880867867""",0.0,0.00011
0796xxxxxx.,0.0,0.00086
07973788240,0.0,0.00075
07:08,0.0,0.00021
07:48,0.0,0.00021
07xxxxxx803,0.00016,0.0
07xxxxxx804,0.00016,0.0
07xxxxxx805,8e-05,0.0
07xxxxxx806,8e-05,0.0
07xxxxxx807,8e-05,0.0
07xxxxxx808,8e-05,0.0
07xxxxxx809,8e-05,0.0
07xxxxxx810,8e-05,0.0
07xxxxxx811,8e-05,0.0
07xxxxxx812,8e-05,0.0
07xxxxxxx04,8e-05,0.0
07xxxxxxx344...akplor,8e-05,0.0
07xxxxxxx67,0.00016,0.0
07xxxxxxx90,0.0,0.00021
07xxxxxxxxx,0.0,0.00236
08-aug-2014,0.00032,0.0
08/02/17,0.0,0.00011
08/08/2014,0.0,0.00021
08/12/2015,0.0,0.00021
080-62222222,0.0,0.00011
080-807-77129.,8e-05,0.0
0800,0.0,0.01096
08000123456,0.0,0.00075
08000407165,0.0,0.00129
08000407166,0.0,0.00011
08000776320,0.0,0.00172
08000839402,0.0,0.01031
08000930705,0.0,0.01192
"08000930705""",0.0,0.00032
08000930705.,0.0,0.00129
"08000930705.""",0.0,0.00011
08000930706.,0.0,0.00011
08000938766,0.0,0.00011
08000938767,0.0,0.00183
08000938768,0.0,0.00011
08001112233,0.0,0.00118
08001234567,0.0,0.00075
08001950382,0.0,0.0029
08002223333,0.0,0.00118
08002224444,0.0,0.00118
0800226655,8e-05,0.0
08002278873,0.0,0.00021
08002888812,0.0,0.00161
08002986030,0.0,0.00215
"08002986030""",0.0,0.00011
08002986905,0.0,0.00011
08002986906,0.0,0.00354
"08002986906""",0.0,0.00011
08002986907,0.0,0.00011
08002988890,0.0,0.00075
08002998877,0.0,0.00118
08003334444,0.0,0.00118
08003337777,0.0,0.00118
08004443333,0.0,0.00118
08004445555,0.0,0.00118
08005556666,0.0,0.00118
08006344447,0.0,0.0015
08006664444,0.0,0.00118
08006665555,0.0,0.00118
08007654321,0.0,0.00236
08007776666,0.0,0.00118
08007778888,0.0,0.00118
08008887777,0.0,0.00118
08008889999,0.0,0.00118
08009876543,0.0,0.00118
08009997777,0.0,0.00118
08009998888,0.0,0.00118
0803,0.00016,0.0
08032713606,8e-05,0.0
08037603287,0.00032,0.0
08037879701/08037154575,0.0,0.00043
08039012929nafdac,0.0,0.00021
0805,8e-05,0.0
08060252642,8e-05,0.0
08062124053.,8e-05,0.0
08062454742,8e-05,0.0
08067525083!,0.0,0.00021
08068119076,0.0,0.00129
08068119076.,0.0,0.00043
08068378310-hilton,8e-05,0.0
08069654967,8e-05,0.0
0806xxxxxx37,8e-05,0.0
0806xxxxxx76,0.0,0.00021
0808,0.0,0.0029
08081263000,0.0,0.00086
08081560665,0.0,0.00172
08084537343.u,8e-05,0.0
08085075155,0.0,0.00021
0808xxxxxx29,8e-05,0.0
0809,8e-05,0.0
08095370070,0.0,0.00011
08098009673,0.00016,0.0
080xxxxx506,8e-05,0.0
080xxxxx597name:,8e-05,0.0
080xxxxx76,0.0,0.00021
080xxxxxx07,8e-05,0.0
080xxxxxx09,8e-05,0.0
080xxxxxx25name:,0.00016,0.0
080xxxxxx41,8e-05,0.0
080xxxxxx55,8e-05,0.0
080xxxxxx562,8e-05,0.0
080xxxxxx71,8e-05,0.0
080xxxxxx99,8e-05,0.0
080xxxxxxx41,8e-05,0.0
080xxxxxxx76,0.0,0.00021
08103610826,8e-05,0.0
08108234162,0.00032,0.0
08123984798,0.0,0.00021
0813,8e-05,0.0
08134703563,0.00016,0.0
08142384598,0.0,0.00043
08142678301,8e-05,0.0
0814xxxx98,0.0,0.00043
0814xxxxx98,0.0,0.00043
08160537933,0.0,0.00043
08166314808,8e-05,0.0
08166314808.,8e-05,0.0
08178198685,8e-05,0.0
08189440237!,0.0,0.00043
081xxxxx256,8e-05,0.0
081xxxxx56,8e-05,0.0
081xxxxx63-,8e-05,0.0
081xxxxx992,0.0,0.00021
081xxxxxx00,8e-05,0.0
081xxxxxx17,0.0,0.00086
081xxxxxx317,0.0,0.00086
081xxxxxx61,8e-05,0.0
081xxxxxx71,0.0,0.00021
081xxxxxx81,0.00016,0.0
081xxxxxx93.,8e-05,0.0
081xxxxxxx43,8e-05,0.0
0825,0.0,0.0014
0826,0.0,0.00021
0844,0.0,0.0014
08448350055,0.0,0.0014
08448714184,0.0,0.00086
0845,0.0,0.00215
08450542832,0.0,0.00064
08452810071,0.0,0.00075
08452810073,0.0,0.00301
08452810075,0.0,0.00011
08452810075over18's,0.0,0.00129
0870,0.0,0.00462
0870..k,0.0,0.00129
08700621170150p,0.0,0.00226
08701111222,0.0,0.00118
08701213186.,0.0,0.00075
"08701213186.""",0.0,0.00011
08701234567,0.0,0.00075
08701237397,0.0,0.00075
08701417012,0.0,0.00226
08701417012150p,0.0,0.00129
0870141701216+,0.0,0.00075
087016248,0.0,0.00075
08701752560.,0.0,0.00064
087018728737,0.0,0.00075
0870241182716,0.0,0.00129
08702490080,0.0,0.00075
08702840625,0.0,0.00075
08702840625.comuk.,0.0,0.00247
08704439680.,0.0,0.00075
08704439680ts&cs,0.0,0.00054
08706091795,0.0,0.00064
"08706091795""",0.0,0.00011
08706091795.,0.0,0.00075
0870737910216yrs,0.0,0.00075
08707500020,0.0,0.00075
08707509020,0.0,0.00451
0870753331018+,0.0,0.00075
08707808226.,0.0,0.00075
"08707808226.""",0.0,0.00011
08708034412,0.0,0.0015
"08708034412""",0.0,0.00021
08708800282,0.0,0.00064
08709222922.,0.0,0.00118
08709501522,0.0,0.00075
08709876543,0.0,0.00118
0871-4719-523,0.0,0.00064
0871-872-9755,0.0,0.00054
0871-872-9758,0.0,0.00064
087104711148,0.0,0.00064
08712101358,0.0,0.00129
08712103738,0.0,0.00064
0871212025016,0.0,0.00075
08712300220,0.0,0.00634
087123002209am-7pm.,0.0,0.00075
08712317606,0.0,0.00161
08712400200.,0.0,0.00075
08712400603,0.0,0.00064
08712402050,0.0,0.0014
08712402578,0.0,0.00086
08712402779,0.0,0.00086
08712402902,0.0,0.00075
08712402972,0.0,0.00086
08712404000,0.0,0.00075
08712405020,0.0,0.00064
08712405020.,0.0,0.00226
"08712405020.""",0.0,0.00021
08712405022,0.0,0.0015
08712460324,0.0,0.00473
"08712460324""",0.0,0.00011
08712460324(nat,0.0,0.00064
08712466669,0.0,0.00064
0871277810710p/min,0.0,0.00075
0871277810810,0.0,0.00204
"0871277810810""",0.0,0.00021
0871277810910,0.0,0.00011
0871277810910p/min,0.0,0.00204
08714342399.2stop,0.0,0.00075
087147123779am-7pm.,0.0,0.00075
08714712379,0.0,0.00075
08714712388,0.0,0.00064
08714712394,0.0,0.00064
08714712412,0.0,0.00075
08714712413,0.0,0.00011
08714714011,0.0,0.00064
08715203028,0.0,0.00075
08715203649,0.0,0.00075
08715203652,0.0,0.00075
08715203656,0.0,0.00075
08715203677,0.0,0.00064
08715203685,0.0,0.00075
08715203694,0.0,0.00064
08715205273,0.0,0.00075
"08715205273""",0.0,0.00011
08715500022,0.0,0.00075
08715705022,0.0,0.00269
08717111821,0.0,0.00075
"08717111821""",0.0,0.00011
08717168528,0.0,0.00075
08717205546,0.0,0.00064
"08717205546""",0.0,0.00011
0871750.77.11!,0.0,0.0015
08717507382,0.0,0.00075
08717509990,0.0,0.00086
08717890890£1.50,0.0,0.00075
08717895698,0.0,0.00064
08717898035.,0.0,0.00172
08717898036.,0.0,0.00011
08718711108,0.0,0.00064
"08718711108""",0.0,0.00011
08718720201,0.0,0.00365
08718723815.,0.0,0.00075
08718725756.,0.0,0.00075
08718726270,0.0,0.0015
"08718726270""",0.0,0.00021
087187262701.50gbp/mtmsg18,0.0,0.00183
08718726970,0.0,0.00064
08718726971,0.0,0.00064
08718726978,0.0,0.00064
087187272008,0.0,0.0014
08718727868.,0.0,0.0014
08718727870,0.0,0.00075
08718727870.,0.0,0.00054
08718730555,0.0,0.00064
08718730666,0.0,0.0015
08718738001,0.0,0.00204
08718738002,0.0,0.00075
08718738034,0.0,0.00086
08718738034.,0.0,0.00075
08719180219,0.0,0.00075
08719180248,0.0,0.00269
08719180249,0.0,0.00011
08719181259,0.0,0.00075
08719181503,0.0,0.00075
"08719181503""",0.0,0.00011
08719181513.,0.0,0.0015
"08719181513.""",0.0,0.00011
"0871918154.""",0.0,0.00011
08719839835.,0.0,0.00086
08719899217,0.0,0.00064
08719899229,0.0,0.0014
08719899230,0.0,0.00075
08:15,0.0,0.00021
08:46.,0.0,0.00021
08xxxxx15,0.0,0.00021
08xxxxxx08,0.00016,0.0
08xxxxxx17,8e-05,0.0
08xxxxxx31!,0.0,0.00064
08xxxxxx31.,8e-05,0.0
08xxxxxx47,8e-05,0.0
08xxxxxx508,0.0,0.00021
08xxxxxx59,8e-05,0.0
08xxxxxx66,8e-05,0.0
08xxxxxx751,8e-05,0.0
08xxxxxx96...zhord,0.00016,0.0
08xxxxxxx06,8e-05,0.0
08xxxxxxx07,8e-05,0.0
08xxxxxxx10,8e-05,0.0
08xxxxxxx237.,0.0,0.00086
08xxxxxxx24,8e-05,0.0
08xxxxxxx31!,0.0,0.00021
08xxxxxxx33,0.0,0.00021
08xxxxxxx37,0.00016,0.0
08xxxxxxx38,8e-05,0.0
08xxxxxxx48,8e-05,0.0
08xxxxxxx596,8e-05,0.0
08xxxxxxx70,8e-05,0.0
08xxxxxxx92,8e-05,0.0
08xxxxxxx95,0.0,0.00021
09/08/2014,0.0,0.00021
09/1633,8e-05,0.0
09/aug/2014,0.0,0.00021
09012223334.,0.0,0.00118
09012345678,0.0,0.00118
09023456780,0.0,0.00118
09023456789,0.0,0.00118
09041940223,0.0,0.00064
09050000301.,0.0,0.00064
09050000332,0.0,0.0014
09050000460,0.0,0.00075
09050000555.,0.0,0.00064
09050000878.,0.0,0.00064
09050000928.,0.0,0.00064
09050001295,0.0,0.00075
09050001808,0.0,0.00129
09050001809,0.0,0.00011
09050002311,0.0,0.00129
09050002312,0.0,0.00011
09050003091,0.0,0.0014
09050003092,0.0,0.00011
09050005321.,0.0,0.00054
09050090033,0.0,0.00011
09050090044,0.0,0.0043
09050090055,0.0,0.00011
09050280520,0.0,0.00075
09053750005,0.0,0.00075
09055566677,0.0,0.00118
09056242159,0.0,0.0015
09057039994,0.0,0.00054
09058091854,0.0,0.0015
09058091870,0.0,0.00075
09058094454,0.0,0.00075
09058094455,0.0,0.00064
09058094507,0.0,0.00075
09058094565,0.0,0.0014
"09058094565""",0.0,0.00011
"0905809458""",0.0,0.00021
09058094583,0.0,0.0015
09058094594,0.0,0.00075
"09058094594""",0.0,0.00011
09058094597,0.0,0.0014
"09058094597""",0.0,0.00011
09058094599,0.0,0.0015
"09058094599""",0.0,0.00011
09058095107,0.0,0.00075
09058095201,0.0,0.00075
09058097189,0.0,0.00075
09058097218,0.0,0.00075
09058098002.,0.0,0.00075
09058099801,0.0,0.00129
09061104276,0.0,0.00075
09061104283,0.0,0.00064
09061209465,0.0,0.00247
09061209466,0.0,0.00011
09061209467,0.0,0.00011
09061213237,0.0,0.0015
09061221061,0.0,0.00204
09061221062,0.0,0.00011
09061221065,0.0,0.00011
09061221066,0.0,0.00269
09061221067,0.0,0.00011
09061221068,0.0,0.00011
09061701444.,0.0,0.00075
09061701461.,0.0,0.00193
09061701462.,0.0,0.00011
09061701851.,0.0,0.00075
09061701939.,0.0,0.0014
09061702893,0.0,0.00064
09061702893.,0.0,0.00075
09061702894,0.0,0.00011
09061743385,0.0,0.00011
09061743386,0.0,0.0014
"09061743386""",0.0,0.00011
"09061743389""",0.0,0.00011
09061743806,0.0,0.0014
09061743810,0.0,0.00075
09061743811,0.0,0.00075
09061744553,0.0,0.0015
09061749602,0.0,0.00064
09061790121,0.0,0.00215
09061790125,0.0,0.00075
09061790126,0.0,0.00075
09061790321,0.0,0.00011
09063440451,0.0,0.00064
09063442151,0.0,0.00075
09063458120,0.0,0.00011
09063458130,0.0,0.00215
0906346330.,0.0,0.00075
09064011000.,0.0,0.00118
09064012103,0.0,0.00064
09064012160.,0.0,0.00269
09064015307,0.0,0.00075
09064017295,0.0,0.0014
09064017305,0.0,0.00064
09064018838.,0.0,0.00075
09064019014,0.0,0.0014
09064019788,0.0,0.00204
09064123456,0.0,0.00075
